id,sexo,edad,edad_r,hab,prov,ccaa,hijos,edu,cs,p1,p2,p3,p4,p5_1,p5_2,p5_3,p5_4,p6,p7,p8_1,p8_2,p8_3,p8_4,p8_5,p8_6,p8_7,p8_8,p8_9,p9_1,p9_2,p9_3,p9_4,p9_5,p9_6,p9_7,p9_8,p9_9,p10,p11_1,p11_2,p11_3,p11_4,p11_5,p11_6,p12,p13_1,p13_2,p13_3,p13_4,p13_5,p13_6,p13_7,p13_8,hab_r,clase_social_r,situacion_laboral_r,educacion_r,ponde
1705.0,2,27,2,4,20,17,1,6.0,6,4,10.0,8.0,4.0,5.0,0.0,0.0,7.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,3,3,2,3,3,2,3,3,3,3,2.0,3.0,1.0,2.0,1.0,2.0,,3.0,1.0,4.0,4.0,2.0,3.0,3.0,3.0,2,3,4,4.0,0.8880107786483963
1706.0,1,46,4,1,46,11,3,4.0,3,4,7.0,1.0,1.0,5.0,5.0,7.0,6.0,18.0,6.0,4.0,2.0,3.0,1.0,1.0,3.0,,3.0,2.0,2,1,2,3,3,3,3,1,2,3,3.0,4.0,1.0,1.0,,2.0,3.0,3.0,2.0,4.0,2.0,5.0,3.0,2.0,4.0,1,1,1,2.0,1.2341096481172753
1707.0,2,45,4,4,42,7,0,7.0,1,3,10.0,1.0,1.0,9.0,0.0,0.0,7.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2,2,2,2,2,2,2,2,2,2,3.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2,1,1,4.0,1.1377501439068618
1708.0,1,42,3,5,42,7,1,4.0,5,4,9.0,4.0,4.0,8.0,0.0,0.0,8.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2,2,2,2,2,2,2,1,2,3,,,,3.0,3.0,3.0,,,,,,,,,,2,3,4,2.0,0.8520275375477339
1709.0,1,21,1,3,24,7,0,,3,4,0.0,3.0,,0.0,,10.0,10.0,,,3.0,4.0,,4.0,,,,,4.0,1,1,1,1,2,1,1,1,1,2,,,,,,,,,,,,,,5.0,,2,1,4,,1.3348748058512554
1710.0,2,47,4,4,46,11,1,7.0,5,4,,18.0,17.0,3.0,3.0,0.0,3.0,18.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,2,2,2,2,2,2,2,2,3,,,,4.0,,,,,,,,,,,,2,3,4,4.0,0.7196873165379781
1711.0,1,46,4,1,23,11,2,6.0,6,4,8.0,2.0,2.0,5.0,6.0,3.0,5.0,2.0,7.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2,3,3,3,2,3,3,3,2,3,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,,3.0,1.0,3.0,4.0,4.0,3.0,1,3,4,4.0,1.065885747209018
1712.0,2,56,5,5,37,16,0,6.0,2,3,10.0,4.0,4.0,7.0,1.0,0.0,9.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2,2,2,2,1,1,1,2,1,2,2.0,3.0,2.0,4.0,4.0,,1.0,,,,,,,,,2,1,1,4.0,0.8274813659154997
1713.0,1,41,3,5,13,7,0,4.0,2,1,6.0,1.0,1.0,7.0,5.0,0.0,6.0,1.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2,2,3,2,3,2,2,2,3,3,3.0,,,3.0,,,2.0,3.0,3.0,,3.0,3.0,,,,2,1,4,2.0,1.0119797725243724
1714.0,1,38,3,4,31,7,1,7.0,5,4,10.0,,17.0,7.0,4.0,0.0,4.0,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2,2,2,3,2,2,2,2,2,3,3.0,,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2,3,4,4.0,0.9330617169942664
1715.0,1,60,5,1,28,13,4,5.0,3,3,5.0,18.0,17.0,0.0,0.0,0.0,0.0,18.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1,2,2,2,1,2,1,2,2,3,3.0,3.0,3.0,3.0,,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,4,3.0,1.1284812996373876
1716.0,2,88,6,5,5,1,0,3.0,1,3,10.0,2.0,3.0,0.0,8.0,9.0,,2.0,,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2,2,3,2,3,3,2,2,3,3,4.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,,2.0,1.0,1.0,2.0,2.0,2,1,5,1.0,1.1514912624540343
1717.0,1,42,3,6,30,3,2,5.0,6,4,10.0,3.0,3.0,0.0,2.0,10.0,0.0,3.0,6.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3,3,2,1,2,3,1,2,1,3,3.0,,4.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,2,3,4,3.0,0.9792716929140836
1718.0,2,29,2,1,40,9,0,3.0,1,3,10.0,,,,,,,17.0,,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,1.0,4.0,1.0,4.0,4.0,4.0,4.0,,,,,,,,,1,1,5,1.0,1.486568939806741
1719.0,1,51,4,1,43,12,0,5.0,1,4,7.0,4.0,4.0,0.0,0.0,0.0,8.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,2,2,1,2,2,2,1,2,1,3,3.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,3.0,1.714109845993672
1720.0,2,42,3,4,30,3,0,4.0,5,4,10.0,4.0,4.0,5.0,0.0,0.0,10.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2,2,2,2,2,2,1,2,3,2,,4.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2,3,4,2.0,0.8447429057871864
1721.0,2,48,4,3,9,13,1,5.0,5,5,8.0,1.0,1.0,8.0,0.0,0.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,,2.0,2,1,1,1,2,1,1,1,1,2,,,,,,,,3.0,3.0,4.0,3.0,4.0,3.0,1.0,1.0,2,3,4,3.0,0.7908849904681136
1722.0,2,69,6,6,30,3,4,6.0,4,3,10.0,1.0,1.0,10.0,0.0,0.0,10.0,1.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,2,2,3,3,2,2,2,2,3,3,1.0,4.0,1.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,4.0,5.0,5.0,1.0,1.0,2,2,5,4.0,1.0101153215173737
1723.0,2,67,6,2,9,13,0,3.0,3,4,2.0,19.0,5.0,4.0,1.0,0.0,2.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,1,1,1,1,1,1,1,2,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,2,1,5,1.0,1.2846720651481558
1724.0,1,52,4,6,42,7,0,7.0,4,3,6.0,4.0,4.0,0.0,0.0,0.0,10.0,4.0,1.0,4.0,4.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,3,3,2,2,3,2,2,3,3,2,3.0,3.0,1.0,4.0,4.0,4.0,1.0,1.0,5.0,2.0,5.0,3.0,5.0,1.0,1.0,2,2,4,4.0,0.8855001189302162
1725.0,2,53,4,4,2,14,4,8.0,6,4,10.0,4.0,4.0,5.0,3.0,2.0,8.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,2,3,1,1,1,1,1,2,1,3,1.0,3.0,2.0,4.0,4.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,2,3,4,4.0,0.8418950894448001
1726.0,1,24,1,5,44,13,0,4.0,3,3,6.0,3.0,3.0,0.0,5.0,10.0,0.0,3.0,10.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,3,3,2,1,3,3,1,2,2,3,4.0,3.0,3.0,3.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2,1,4,2.0,1.2281034901903578
1727.0,1,23,1,5,30,3,1,6.0,5,5,10.0,2.0,2.0,8.0,10.0,4.0,2.0,2.0,5.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,1,3,3,2,1,2,1,1,2,3,1.0,1.0,3.0,,3.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2,3,4,4.0,1.020244601766354
1728.0,2,33,2,3,7,15,1,3.0,4,3,8.0,2.0,2.0,5.0,8.0,7.0,0.0,2.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,2,2,2,2,2,2,2,2,3,3.0,,,3.0,,3.0,,,,,,,,,,2,2,4,1.0,1.002778736259121
1729.0,1,68,6,3,2,14,0,4.0,4,4,10.0,3.0,3.0,0.0,,10.0,0.0,3.0,9.0,,3.0,4.0,,3.0,,3.0,,1.0,1,2,2,2,2,1,2,1,1,2,4.0,1.0,4.0,1.0,1.0,,3.0,,1.0,4.0,1.0,1.0,1.0,,4.0,2,2,5,2.0,1.08186726816133
1730.0,1,52,4,3,48,12,1,6.0,5,4,10.0,4.0,4.0,1.0,0.0,0.0,7.0,4.0,2.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,2.0,2,2,1,2,2,2,2,1,2,3,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0,2,3,4,4.0,0.994122286074212
1731.0,2,35,3,3,47,14,1,5.0,5,4,10.0,3.0,3.0,0.0,5.0,10.0,0.0,3.0,10.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,1,2,2,2,2,2,1,1,3,2,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,2,3,4,3.0,0.8702494453783979
1732.0,2,27,2,5,14,10,0,3.0,2,1,0.0,1.0,1.0,10.0,4.0,,0.0,1.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,1,2,3,2,2,1,1,1,,,,,,,,,,,,,,,,2,1,1,1.0,0.94145362811256
1733.0,2,65,6,3,21,13,0,4.0,2,4,10.0,1.0,1.0,10.0,0.0,0.0,6.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,2,1,4,2.0,1.1974677822364308
1734.0,2,22,1,2,42,7,0,3.0,6,5,5.0,,,,,,,,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,1,1,1,1,1,1,1,1,2,4.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,3,4,1.0,0.8239814546818962
1735.0,1,42,3,2,10,17,0,6.0,2,4,,,,,,,,,5.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2,2,2,2,2,2,1,1,2,3,,,,,,,1.0,,,,,,,,,2,1,1,4.0,1.1930686794993408
1736.0,1,32,2,3,1,11,0,4.0,2,4,10.0,3.0,1.0,5.0,3.0,4.0,0.0,3.0,6.0,3.0,3.0,3.0,,4.0,3.0,2.0,,3.0,1,1,1,1,2,1,1,1,2,2,4.0,,,2.0,,,3.0,,,4.0,,,1.0,,,2,1,2,2.0,1.055729022439376
1737.0,1,47,4,4,5,1,4,2.0,2,4,4.0,3.0,3.0,2.0,6.0,7.0,0.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,3,3,1,1,3,1,1,2,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2,1,5,1.0,0.909889437124728
1738.0,1,71,6,3,9,13,0,6.0,6,4,10.0,6.0,6.0,2.0,0.0,0.0,5.0,6.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1,1,1,1,1,1,1,1,1,3,4.0,1.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2,3,5,4.0,1.023472222612392
1739.0,1,22,1,6,31,7,1,6.0,4,4,10.0,3.0,3.0,0.0,7.0,10.0,0.0,3.0,10.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,1,1,1,1,2,1,1,1,2,3,3.0,3.0,2.0,,4.0,3.0,4.0,4.0,3.0,4.0,4.0,,,,,2,2,4,4.0,1.0446509466270073
1740.0,2,53,4,1,9,13,3,4.0,4,3,10.0,1.0,1.0,9.0,0.0,0.0,9.0,1.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2,2,1,2,2,2,1,2,2,3,,,,4.0,3.0,,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,1,2,4,2.0,0.9702433268425728
1741.0,2,43,3,6,30,3,0,6.0,6,5,10.0,1.0,1.0,8.0,0.0,0.0,5.0,1.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,,3.0,2,2,1,2,2,2,1,1,2,3,1.0,,,4.0,3.0,4.0,4.0,,4.0,,4.0,,,,,2,3,1,4.0,0.8248427385740831
1742.0,2,42,3,3,42,7,3,5.0,6,3,10.0,1.0,1.0,10.0,0.0,0.0,9.0,1.0,2.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,2,2,1,2,1,1,1,2,1,3,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,2,3,4,3.0,0.8716877681981402
1743.0,2,48,4,2,17,7,0,4.0,2,3,10.0,1.0,1.0,10.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2,2,2,2,2,3,2,2,3,2,3.0,3.0,3.0,2.0,3.0,2.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,2.0,2.0,2,1,4,2.0,0.925126858787359
1744.0,1,44,3,3,30,3,0,3.0,4,4,5.0,2.0,2.0,0.0,5.0,5.0,0.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,1,1,1,1,1,1,1,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,2,4,1.0,1.1448511042873737
1745.0,1,51,4,1,12,15,2,5.0,4,4,8.0,4.0,4.0,7.0,1.0,0.0,9.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1,1,1,1,1,1,1,1,1,3,,,,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1,2,4,3.0,1.202448522736352
1746.0,1,62,5,2,18,16,4,4.0,2,3,10.0,11.0,11.0,0.0,7.0,0.0,1.0,11.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2,2,2,2,3,2,2,2,3,3,3.0,2.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,1,2.0,0.9391867681530532
1747.0,1,52,4,1,42,7,0,4.0,3,3,10.0,4.0,4.0,0.0,0.0,0.0,10.0,4.0,2.0,4.0,4.0,1.0,1.0,3.0,4.0,1.0,4.0,2.0,1,1,1,1,1,1,1,1,1,2,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,,1.0,5.0,1.0,1.0,1,1,4,2.0,1.257899490615744
1748.0,1,38,3,2,42,7,0,6.0,2,4,10.0,1.0,1.0,10.0,0.0,0.0,7.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,1,2,2,1,1,1,1,1,1,3,4.0,3.0,3.0,3.0,2.0,3.0,2.0,5.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0,2,1,4,4.0,1.1767267282006888
1749.0,1,27,2,5,17,7,2,4.0,5,4,7.0,1.0,,7.0,2.0,1.0,5.0,1.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,,,2,2,1,2,2,2,1,1,1,3,,,,,,,4.0,,,,,,,,,2,3,4,2.0,0.7997544278311798
1750.0,1,42,3,5,34,16,1,3.0,4,2,,4.0,4.0,7.0,0.0,0.0,10.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3,3,2,3,3,3,1,2,1,2,,,,,,,,,,,,,,,,2,2,4,1.0,0.9232158725476178
1751.0,1,50,4,4,31,7,0,7.0,4,2,7.0,,,7.0,4.0,1.0,2.0,1.0,5.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2,2,1,2,2,1,1,2,3,3,2.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,,,2,2,4,4.0,0.972325301251446
1752.0,2,22,1,3,11,12,0,6.0,2,5,8.0,1.0,4.0,8.0,2.0,0.0,8.0,19.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3,1,1,2,1,1,2,1,1,2,2.0,2.0,2.0,2.0,3.0,3.0,,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2,1,2,4.0,0.9698991895473732
1753.0,1,49,4,6,30,3,2,6.0,7,3,10.0,2.0,17.0,3.0,6.0,2.0,1.0,,5.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,2,2,1,1,2,2,1,2,2,3,3.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2,3,4,4.0,1.189583760665274
1754.0,2,60,5,3,10,17,4,4.0,4,4,10.0,1.0,,9.0,0.0,0.0,6.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,2,2,2,2,2,2,2,2,2,,1.0,,4.0,,,4.0,,,,,,,1.0,1.0,2,2,4,2.0,0.899308531833289
1755.0,2,59,5,6,30,3,0,6.0,1,2,9.0,1.0,1.0,9.0,0.0,0.0,7.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,3,3,1,3,3,3,3,2,3,3,,3.0,,3.0,3.0,3.0,4.0,4.0,3.0,,4.0,4.0,4.0,1.0,1.0,2,1,1,4.0,1.1796701748099685
1756.0,2,72,6,1,30,3,0,3.0,3,3,9.0,,17.0,,,,,,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,2,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,1,1,5,1.0,1.4349219398580333
1757.0,2,45,4,4,13,7,1,4.0,4,2,8.0,1.0,1.0,8.0,2.0,1.0,0.0,1.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,,3.0,3,3,1,1,3,1,1,1,1,3,,,,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,,,,,2,2,1,2.0,0.8094972734896481
1758.0,1,31,2,5,48,12,0,6.0,6,4,10.0,4.0,4.0,7.0,0.0,0.0,10.0,4.0,1.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,2,2,1,1,2,2,1,2,2,3,1.0,4.0,1.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,1.0,1.0,2,3,4,4.0,0.9352349499326316
1759.0,1,41,3,2,25,8,0,7.0,5,4,0.0,4.0,4.0,6.0,0.0,0.0,7.0,19.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2,2,1,2,1,3,1,2,3,2,2.0,,,4.0,3.0,,4.0,,,,4.0,,4.0,,2.0,2,3,4,4.0,0.9809353899828904
1760.0,2,61,5,1,31,7,0,4.0,2,3,10.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,3,1,1,3,3,3,1,1,3,2.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,5.0,5.0,,,,1,1,1,2.0,1.0613184718088329
1761.0,2,37,3,3,33,5,1,4.0,5,3,10.0,8.0,8.0,0.0,0.0,0.0,0.0,8.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,2,2,2,2,2,2,2,2,2,2,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2,3,1,2.0,0.8344627589149379
1762.0,1,60,5,4,49,12,0,6.0,4,3,10.0,,,,,,,,5.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,2,2,1,2,2,2,2,2,1,3,,,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2,2,4,4.0,0.9128308142815366
1763.0,2,70,6,6,9,13,0,4.0,6,4,10.0,1.0,1.0,10.0,0.0,0.0,5.0,1.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,1,1,1,1,2,1,2,1,1,2,2.0,4.0,2.0,4.0,4.0,4.0,1.0,3.0,,2.0,3.0,4.0,3.0,3.0,3.0,2,3,5,2.0,0.9516542211179086
1764.0,2,65,6,6,9,13,4,4.0,6,2,0.0,19.0,17.0,0.0,0.0,0.0,0.0,19.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,2,3,4,2.0,0.9516542211179086
1765.0,1,53,4,5,37,16,2,6.0,7,5,8.0,1.0,1.0,10.0,0.0,0.0,3.0,1.0,2.0,4.0,3.0,1.0,3.0,1.0,3.0,4.0,4.0,3.0,2,3,1,3,1,2,1,2,3,3,1.0,3.0,1.0,4.0,4.0,4.0,2.0,5.0,5.0,1.0,5.0,5.0,3.0,1.0,1.0,2,3,4,4.0,1.0896456918339117
1766.0,1,29,2,1,22,7,1,6.0,3,4,10.0,1.0,4.0,10.0,5.0,0.0,8.0,4.0,6.0,3.0,3.0,2.0,4.0,4.0,4.0,1.0,2.0,3.0,2,3,2,2,3,2,1,1,1,3,4.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,,,1,1,4,4.0,1.2503370341807012
1767.0,1,35,3,5,38,6,1,6.0,7,4,10.0,4.0,4.0,6.0,0.0,0.0,7.0,1.0,2.0,4.0,3.0,1.0,2.0,4.0,3.0,2.0,3.0,2.0,2,2,1,1,2,1,1,2,2,2,1.0,3.0,1.0,4.0,4.0,,1.0,3.0,2.0,2.0,3.0,4.0,5.0,1.0,1.0,2,3,4,4.0,1.5698487548240618
1768.0,2,41,3,4,18,16,2,7.0,5,4,7.0,2.0,2.0,5.0,8.0,3.0,3.0,2.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,2,2,2,1,1,1,1,1,3,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,3,4,4.0,0.7717001932349151
1769.0,2,80,6,5,9,13,4,3.0,3,4,9.0,,,8.0,3.0,2.0,7.0,,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2,2,2,2,2,2,2,2,2,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2,1,5,1.0,1.1048122840253218
1770.0,1,33,2,5,10,17,1,6.0,6,4,10.0,1.0,1.0,9.0,1.0,0.0,5.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2,2,2,2,2,2,1,1,2,3,2.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,2,3,4,4.0,0.869392811748977
1771.0,2,42,3,5,10,17,0,6.0,6,4,10.0,,7.0,7.0,0.0,0.0,6.0,7.0,,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2,2,2,2,2,2,1,2,3,3,1.0,3.0,,4.0,4.0,3.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,2,3,4,4.0,0.7801551466557505
1772.0,1,31,2,6,42,7,0,4.0,5,4,7.0,4.0,4.0,8.0,0.0,0.0,10.0,4.0,8.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,3,3,1,3,1,1,3,2,3,2,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2,3,4,2.0,0.7976097052083287
1773.0,2,36,3,4,19,11,1,6.0,5,4,10.0,17.0,1.0,6.0,5.0,5.0,5.0,19.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2,2,2,2,3,2,2,2,2,2,3.0,,2.0,2.0,,,4.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2,3,4,4.0,0.7710563744316477
1774.0,2,59,5,5,14,10,4,6.0,5,4,10.0,,17.0,5.0,4.0,1.0,4.0,1.0,5.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2,2,2,2,2,2,2,2,2,3,3.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,2,3,1,4.0,0.7539601041549951
1775.0,1,60,5,4,14,10,4,6.0,7,4,10.0,1.0,1.0,10.0,0.0,0.0,9.0,1.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2,2,1,2,2,2,2,1,2,3,2.0,4.0,1.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,5.0,5.0,4.0,1.0,1.0,2,3,4,4.0,1.1115642863403787
1776.0,1,45,4,4,9,13,1,5.0,5,4,8.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,1,1,1,1,1,1,1,1,2,3,1.0,3.0,1.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0,1.0,2,3,4,3.0,0.918325130014922
1777.0,1,49,4,5,10,17,1,6.0,6,4,10.0,7.0,7.0,2.0,0.0,0.0,4.0,7.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3,3,3,3,3,2,2,3,2,3,4.0,4.0,4.0,2.0,1.0,3.0,3.0,5.0,4.0,5.0,3.0,5.0,1.0,5.0,4.0,2,3,4,4.0,0.8746511901574036
1778.0,2,30,2,6,30,3,0,7.0,4,5,10.0,1.0,2.0,9.0,6.0,0.0,9.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2,3,1,3,1,3,2,2,1,3,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,4,4.0,0.8823917882945603
1779.0,1,30,2,1,50,8,0,4.0,2,4,9.0,4.0,4.0,7.0,1.0,0.0,9.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2,2,1,2,1,1,1,1,3,3,3.0,3.0,,,3.0,,1.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,1,1,4,2.0,1.184446974902746
